c_custkey,c_name,c_address,c_nationkey,c_phone,c_acctbal,c_mktsegment,c_regionkey,c_comment
43046,Grace Customer 43046,43046 Main St,21,555-9715,45349.99,MACHINERY,1,Customer 43046 comment
43047,Iris Customer 43047,43047 Main St,22,555-8920,37575.28,AUTOMOBILE,2,Customer 43047 comment
43048,Grace Customer 43048,43048 Main St,23,555-7105,98861.91,HOUSEHOLD,3,Customer 43048 comment
43049,Diana Customer 43049,43049 Main St,24,555-6660,49789.51,MACHINERY,4,Customer 43049 comment
43050,Jack Customer 43050,43050 Main St,0,555-6062,45058.41,BUILDING,0,Customer 43050 comment
43051,Alice Customer 43051,43051 Main St,1,555-1469,66957.96,BUILDING,1,Customer 43051 comment
43052,Alice Customer 43052,43052 Main St,2,555-4766,29065.24,HOUSEHOLD,2,Customer 43052 comment
43053,Bob Customer 43053,43053 Main St,3,555-9087,40563.82,AUTOMOBILE,3,Customer 43053 comment
43054,Jack Customer 43054,43054 Main St,4,555-3236,13655.01,MACHINERY,4,Customer 43054 comment
43055,Charlie Customer 43055,43055 Main St,5,555-1881,89971.45,FURNITURE,0,Customer 43055 comment
43056,Eve Customer 43056,43056 Main St,6,555-1162,80956.81,AUTOMOBILE,1,Customer 43056 comment
43057,Jack Customer 43057,43057 Main St,7,555-4370,44653.86,MACHINERY,2,Customer 43057 comment
43058,Iris Customer 43058,43058 Main St,8,555-3550,13397.82,HOUSEHOLD,3,Customer 43058 comment
43059,Diana Customer 43059,43059 Main St,9,555-2589,54748.37,AUTOMOBILE,4,Customer 43059 comment
43060,Eve Customer 43060,43060 Main St,10,555-1333,62507.88,FURNITURE,0,Customer 43060 comment
43061,Henry Customer 43061,43061 Main St,11,555-4362,53762.32,MACHINERY,1,Customer 43061 comment
43062,Iris Customer 43062,43062 Main St,12,555-8731,25700.07,FURNITURE,2,Customer 43062 comment
43063,Alice Customer 43063,43063 Main St,13,555-6134,51268.57,HOUSEHOLD,3,Customer 43063 comment
43064,Grace Customer 43064,43064 Main St,14,555-8152,2438.13,MACHINERY,4,Customer 43064 comment
43065,Jack Customer 43065,43065 Main St,15,555-3292,84411.3,AUTOMOBILE,0,Customer 43065 comment
43066,Diana Customer 43066,43066 Main St,16,555-6945,16538.28,MACHINERY,1,Customer 43066 comment
43067,Alice Customer 43067,43067 Main St,17,555-1080,92471.25,MACHINERY,2,Customer 43067 comment
43068,Charlie Customer 43068,43068 Main St,18,555-8344,87639.51,AUTOMOBILE,3,Customer 43068 comment
43069,Alice Customer 43069,43069 Main St,19,555-3963,61326.79,HOUSEHOLD,4,Customer 43069 comment
43070,Diana Customer 43070,43070 Main St,20,555-6534,-4138.11,AUTOMOBILE,0,Customer 43070 comment
43071,Diana Customer 43071,43071 Main St,21,555-3057,73164.89,MACHINERY,1,Customer 43071 comment
43072,Alice Customer 43072,43072 Main St,22,555-1060,84168.96,MACHINERY,2,Customer 43072 comment
43073,Henry Customer 43073,43073 Main St,23,555-7435,87697.41,MACHINERY,3,Customer 43073 comment
43074,Grace Customer 43074,43074 Main St,24,555-8070,97857.65,MACHINERY,4,Customer 43074 comment
43075,Jack Customer 43075,43075 Main St,0,555-6451,56388.98,FURNITURE,0,Customer 43075 comment
43076,Alice Customer 43076,43076 Main St,1,555-3863,92308.39,FURNITURE,1,Customer 43076 comment
43077,Jack Customer 43077,43077 Main St,2,555-2714,29902.82,MACHINERY,2,Customer 43077 comment
43078,Charlie Customer 43078,43078 Main St,3,555-4544,32942.92,HOUSEHOLD,3,Customer 43078 comment
43079,Jack Customer 43079,43079 Main St,4,555-6558,-8806.1,AUTOMOBILE,4,Customer 43079 comment
43080,Frank Customer 43080,43080 Main St,5,555-1840,3120.91,HOUSEHOLD,0,Customer 43080 comment
43081,Diana Customer 43081,43081 Main St,6,555-5838,-219.28,MACHINERY,1,Customer 43081 comment
43082,Alice Customer 43082,43082 Main St,7,555-5394,82319.06,MACHINERY,2,Customer 43082 comment
43083,Diana Customer 43083,43083 Main St,8,555-5751,86076.4,BUILDING,3,Customer 43083 comment
43084,Henry Customer 43084,43084 Main St,9,555-3650,60647.89,MACHINERY,4,Customer 43084 comment
43085,Eve Customer 43085,43085 Main St,10,555-3208,40275.8,FURNITURE,0,Customer 43085 comment
43086,Charlie Customer 43086,43086 Main St,11,555-5711,44995.42,FURNITURE,1,Customer 43086 comment
43087,Henry Customer 43087,43087 Main St,12,555-7770,36978.0,AUTOMOBILE,2,Customer 43087 comment
43088,Frank Customer 43088,43088 Main St,13,555-8301,-1122.89,FURNITURE,3,Customer 43088 comment
43089,Diana Customer 43089,43089 Main St,14,555-2923,23148.7,AUTOMOBILE,4,Customer 43089 comment
43090,Eve Customer 43090,43090 Main St,15,555-6266,65507.53,BUILDING,0,Customer 43090 comment
43091,Jack Customer 43091,43091 Main St,16,555-4282,86120.63,BUILDING,1,Customer 43091 comment
43092,Charlie Customer 43092,43092 Main St,17,555-8378,71378.29,BUILDING,2,Customer 43092 comment
43093,Jack Customer 43093,43093 Main St,18,555-4872,46962.76,FURNITURE,3,Customer 43093 comment
43094,Frank Customer 43094,43094 Main St,19,555-9456,69851.14,FURNITURE,4,Customer 43094 comment
43095,Diana Customer 43095,43095 Main St,20,555-6938,78612.17,AUTOMOBILE,0,Customer 43095 comment
43096,Iris Customer 43096,43096 Main St,21,555-2574,60203.09,HOUSEHOLD,1,Customer 43096 comment
43097,Frank Customer 43097,43097 Main St,22,555-5250,20875.49,MACHINERY,2,Customer 43097 comment
43098,Bob Customer 43098,43098 Main St,23,555-4946,18726.36,BUILDING,3,Customer 43098 comment
43099,Eve Customer 43099,43099 Main St,24,555-7197,78169.66,HOUSEHOLD,4,Customer 43099 comment
43100,Diana Customer 43100,43100 Main St,0,555-4165,64829.86,BUILDING,0,Customer 43100 comment
43101,Iris Customer 43101,43101 Main St,1,555-8267,33747.39,AUTOMOBILE,1,Customer 43101 comment
43102,Frank Customer 43102,43102 Main St,2,555-6858,88717.81,BUILDING,2,Customer 43102 comment
43103,Eve Customer 43103,43103 Main St,3,555-3321,51241.32,FURNITURE,3,Customer 43103 comment
43104,Bob Customer 43104,43104 Main St,4,555-6326,40973.93,MACHINERY,4,Customer 43104 comment
43105,Frank Customer 43105,43105 Main St,5,555-9109,70494.84,AUTOMOBILE,0,Customer 43105 comment
43106,Diana Customer 43106,43106 Main St,6,555-3410,65295.36,MACHINERY,1,Customer 43106 comment
43107,Iris Customer 43107,43107 Main St,7,555-1710,78611.53,BUILDING,2,Customer 43107 comment
43108,Grace Customer 43108,43108 Main St,8,555-5982,87911.44,BUILDING,3,Customer 43108 comment
43109,Alice Customer 43109,43109 Main St,9,555-9294,42064.98,HOUSEHOLD,4,Customer 43109 comment
43110,Charlie Customer 43110,43110 Main St,10,555-8218,6588.6,BUILDING,0,Customer 43110 comment
43111,Charlie Customer 43111,43111 Main St,11,555-5270,15593.2,HOUSEHOLD,1,Customer 43111 comment
43112,Alice Customer 43112,43112 Main St,12,555-2628,67050.62,HOUSEHOLD,2,Customer 43112 comment
43113,Diana Customer 43113,43113 Main St,13,555-5912,81219.65,BUILDING,3,Customer 43113 comment
43114,Bob Customer 43114,43114 Main St,14,555-1657,84585.59,AUTOMOBILE,4,Customer 43114 comment
43115,Frank Customer 43115,43115 Main St,15,555-7536,-7563.71,FURNITURE,0,Customer 43115 comment
43116,Bob Customer 43116,43116 Main St,16,555-9204,84391.59,MACHINERY,1,Customer 43116 comment
43117,Bob Customer 43117,43117 Main St,17,555-6121,28471.94,FURNITURE,2,Customer 43117 comment
43118,Jack Customer 43118,43118 Main St,18,555-3211,56030.92,HOUSEHOLD,3,Customer 43118 comment
43119,Alice Customer 43119,43119 Main St,19,555-7034,11575.14,FURNITURE,4,Customer 43119 comment
43120,Diana Customer 43120,43120 Main St,20,555-6650,84897.2,MACHINERY,0,Customer 43120 comment
43121,Bob Customer 43121,43121 Main St,21,555-3251,91939.8,BUILDING,1,Customer 43121 comment
43122,Charlie Customer 43122,43122 Main St,22,555-7043,48731.53,HOUSEHOLD,2,Customer 43122 comment
43123,Bob Customer 43123,43123 Main St,23,555-4845,48659.49,AUTOMOBILE,3,Customer 43123 comment
43124,Alice Customer 43124,43124 Main St,24,555-9082,47681.8,AUTOMOBILE,4,Customer 43124 comment
43125,Jack Customer 43125,43125 Main St,0,555-1523,29659.59,FURNITURE,0,Customer 43125 comment
43126,Frank Customer 43126,43126 Main St,1,555-1933,20882.53,MACHINERY,1,Customer 43126 comment
43127,Frank Customer 43127,43127 Main St,2,555-6782,601.39,BUILDING,2,Customer 43127 comment
43128,Diana Customer 43128,43128 Main St,3,555-4785,33767.59,BUILDING,3,Customer 43128 comment
43129,Diana Customer 43129,43129 Main St,4,555-2714,34628.02,FURNITURE,4,Customer 43129 comment
43130,Bob Customer 43130,43130 Main St,5,555-5827,99175.32,AUTOMOBILE,0,Customer 43130 comment
43131,Diana Customer 43131,43131 Main St,6,555-8148,24822.26,AUTOMOBILE,1,Customer 43131 comment
43132,Alice Customer 43132,43132 Main St,7,555-4436,33967.88,HOUSEHOLD,2,Customer 43132 comment
43133,Frank Customer 43133,43133 Main St,8,555-6048,94183.1,MACHINERY,3,Customer 43133 comment
43134,Iris Customer 43134,43134 Main St,9,555-7994,76000.79,FURNITURE,4,Customer 43134 comment
43135,Frank Customer 43135,43135 Main St,10,555-6882,-4048.25,MACHINERY,0,Customer 43135 comment
43136,Henry Customer 43136,43136 Main St,11,555-5121,18248.76,HOUSEHOLD,1,Customer 43136 comment
43137,Bob Customer 43137,43137 Main St,12,555-4961,33693.43,FURNITURE,2,Customer 43137 comment
43138,Henry Customer 43138,43138 Main St,13,555-8290,92243.19,AUTOMOBILE,3,Customer 43138 comment
43139,Henry Customer 43139,43139 Main St,14,555-6147,8408.27,BUILDING,4,Customer 43139 comment
43140,Iris Customer 43140,43140 Main St,15,555-4291,3417.91,HOUSEHOLD,0,Customer 43140 comment
43141,Charlie Customer 43141,43141 Main St,16,555-8157,10140.01,BUILDING,1,Customer 43141 comment
43142,Iris Customer 43142,43142 Main St,17,555-4902,90194.77,AUTOMOBILE,2,Customer 43142 comment
43143,Frank Customer 43143,43143 Main St,18,555-7823,83504.12,FURNITURE,3,Customer 43143 comment
43144,Bob Customer 43144,43144 Main St,19,555-8198,-9248.21,AUTOMOBILE,4,Customer 43144 comment
43145,Jack Customer 43145,43145 Main St,20,555-1142,349.42,FURNITURE,0,Customer 43145 comment
43146,Diana Customer 43146,43146 Main St,21,555-1243,94898.87,AUTOMOBILE,1,Customer 43146 comment
43147,Jack Customer 43147,43147 Main St,22,555-6848,96436.64,AUTOMOBILE,2,Customer 43147 comment
43148,Alice Customer 43148,43148 Main St,23,555-6908,4645.65,BUILDING,3,Customer 43148 comment
43149,Iris Customer 43149,43149 Main St,24,555-1544,-6086.13,MACHINERY,4,Customer 43149 comment
43150,Alice Customer 43150,43150 Main St,0,555-2704,76074.7,AUTOMOBILE,0,Customer 43150 comment
43151,Eve Customer 43151,43151 Main St,1,555-8318,5695.21,HOUSEHOLD,1,Customer 43151 comment
43152,Alice Customer 43152,43152 Main St,2,555-7076,12809.57,FURNITURE,2,Customer 43152 comment
43153,Frank Customer 43153,43153 Main St,3,555-2868,47178.12,AUTOMOBILE,3,Customer 43153 comment
43154,Frank Customer 43154,43154 Main St,4,555-3720,54279.32,MACHINERY,4,Customer 43154 comment
43155,Eve Customer 43155,43155 Main St,5,555-4072,27558.31,AUTOMOBILE,0,Customer 43155 comment
43156,Henry Customer 43156,43156 Main St,6,555-4149,24965.53,FURNITURE,1,Customer 43156 comment
43157,Grace Customer 43157,43157 Main St,7,555-8586,35013.24,FURNITURE,2,Customer 43157 comment
43158,Henry Customer 43158,43158 Main St,8,555-4686,1394.55,AUTOMOBILE,3,Customer 43158 comment
43159,Grace Customer 43159,43159 Main St,9,555-3481,80574.53,MACHINERY,4,Customer 43159 comment
43160,Henry Customer 43160,43160 Main St,10,555-3713,27506.3,BUILDING,0,Customer 43160 comment
43161,Henry Customer 43161,43161 Main St,11,555-3703,35014.56,FURNITURE,1,Customer 43161 comment
43162,Bob Customer 43162,43162 Main St,12,555-9729,49352.44,MACHINERY,2,Customer 43162 comment
43163,Charlie Customer 43163,43163 Main St,13,555-6193,67207.52,MACHINERY,3,Customer 43163 comment
43164,Henry Customer 43164,43164 Main St,14,555-2697,4722.16,BUILDING,4,Customer 43164 comment
43165,Frank Customer 43165,43165 Main St,15,555-6297,64967.87,BUILDING,0,Customer 43165 comment
43166,Jack Customer 43166,43166 Main St,16,555-7197,38450.46,MACHINERY,1,Customer 43166 comment
43167,Bob Customer 43167,43167 Main St,17,555-4146,17372.86,FURNITURE,2,Customer 43167 comment
43168,Frank Customer 43168,43168 Main St,18,555-4179,28594.65,AUTOMOBILE,3,Customer 43168 comment
43169,Bob Customer 43169,43169 Main St,19,555-8789,71791.66,BUILDING,4,Customer 43169 comment
43170,Jack Customer 43170,43170 Main St,20,555-6165,14306.56,FURNITURE,0,Customer 43170 comment
43171,Henry Customer 43171,43171 Main St,21,555-3939,22121.52,AUTOMOBILE,1,Customer 43171 comment
43172,Bob Customer 43172,43172 Main St,22,555-5644,-275.89,BUILDING,2,Customer 43172 comment
43173,Frank Customer 43173,43173 Main St,23,555-5868,47623.89,BUILDING,3,Customer 43173 comment
43174,Diana Customer 43174,43174 Main St,24,555-4416,25667.08,MACHINERY,4,Customer 43174 comment
43175,Frank Customer 43175,43175 Main St,0,555-8403,10644.95,BUILDING,0,Customer 43175 comment
43176,Diana Customer 43176,43176 Main St,1,555-1622,-4929.51,BUILDING,1,Customer 43176 comment
43177,Alice Customer 43177,43177 Main St,2,555-4196,55986.21,MACHINERY,2,Customer 43177 comment
43178,Diana Customer 43178,43178 Main St,3,555-5259,82996.62,HOUSEHOLD,3,Customer 43178 comment
43179,Alice Customer 43179,43179 Main St,4,555-3694,23560.95,HOUSEHOLD,4,Customer 43179 comment
43180,Diana Customer 43180,43180 Main St,5,555-8802,19928.59,HOUSEHOLD,0,Customer 43180 comment
43181,Alice Customer 43181,43181 Main St,6,555-4658,72282.05,MACHINERY,1,Customer 43181 comment
43182,Alice Customer 43182,43182 Main St,7,555-8495,46142.66,AUTOMOBILE,2,Customer 43182 comment
43183,Charlie Customer 43183,43183 Main St,8,555-2825,-4416.07,AUTOMOBILE,3,Customer 43183 comment
43184,Diana Customer 43184,43184 Main St,9,555-5183,97196.83,AUTOMOBILE,4,Customer 43184 comment
43185,Iris Customer 43185,43185 Main St,10,555-6904,30542.57,BUILDING,0,Customer 43185 comment
43186,Jack Customer 43186,43186 Main St,11,555-1369,29754.99,AUTOMOBILE,1,Customer 43186 comment
43187,Alice Customer 43187,43187 Main St,12,555-9427,33357.6,MACHINERY,2,Customer 43187 comment
43188,Grace Customer 43188,43188 Main St,13,555-1983,24238.86,MACHINERY,3,Customer 43188 comment
43189,Grace Customer 43189,43189 Main St,14,555-9983,53579.71,MACHINERY,4,Customer 43189 comment
43190,Grace Customer 43190,43190 Main St,15,555-3411,54125.91,FURNITURE,0,Customer 43190 comment
43191,Iris Customer 43191,43191 Main St,16,555-9650,4145.65,MACHINERY,1,Customer 43191 comment
43192,Jack Customer 43192,43192 Main St,17,555-6027,32737.08,HOUSEHOLD,2,Customer 43192 comment
43193,Iris Customer 43193,43193 Main St,18,555-1676,57072.86,HOUSEHOLD,3,Customer 43193 comment
43194,Alice Customer 43194,43194 Main St,19,555-5159,37916.48,MACHINERY,4,Customer 43194 comment
43195,Jack Customer 43195,43195 Main St,20,555-6122,67499.24,AUTOMOBILE,0,Customer 43195 comment
43196,Jack Customer 43196,43196 Main St,21,555-4741,98957.62,AUTOMOBILE,1,Customer 43196 comment
43197,Jack Customer 43197,43197 Main St,22,555-5520,37662.84,HOUSEHOLD,2,Customer 43197 comment
43198,Frank Customer 43198,43198 Main St,23,555-1603,21023.65,BUILDING,3,Customer 43198 comment
43199,Eve Customer 43199,43199 Main St,24,555-1678,35478.95,AUTOMOBILE,4,Customer 43199 comment
43200,Grace Customer 43200,43200 Main St,0,555-8113,-5380.45,MACHINERY,0,Customer 43200 comment
43201,Bob Customer 43201,43201 Main St,1,555-3562,85125.57,MACHINERY,1,Customer 43201 comment
43202,Iris Customer 43202,43202 Main St,2,555-2864,13662.06,BUILDING,2,Customer 43202 comment
43203,Diana Customer 43203,43203 Main St,3,555-7988,-5106.81,FURNITURE,3,Customer 43203 comment
43204,Eve Customer 43204,43204 Main St,4,555-7791,13083.8,MACHINERY,4,Customer 43204 comment
43205,Grace Customer 43205,43205 Main St,5,555-4751,16932.01,HOUSEHOLD,0,Customer 43205 comment
43206,Frank Customer 43206,43206 Main St,6,555-7682,-3799.37,FURNITURE,1,Customer 43206 comment
43207,Diana Customer 43207,43207 Main St,7,555-7657,52865.23,AUTOMOBILE,2,Customer 43207 comment
43208,Bob Customer 43208,43208 Main St,8,555-2081,70759.98,BUILDING,3,Customer 43208 comment
43209,Alice Customer 43209,43209 Main St,9,555-9904,98165.91,BUILDING,4,Customer 43209 comment
43210,Charlie Customer 43210,43210 Main St,10,555-1717,31247.87,BUILDING,0,Customer 43210 comment
43211,Eve Customer 43211,43211 Main St,11,555-6887,74303.12,MACHINERY,1,Customer 43211 comment
43212,Eve Customer 43212,43212 Main St,12,555-6704,32228.04,BUILDING,2,Customer 43212 comment
43213,Frank Customer 43213,43213 Main St,13,555-7290,43538.61,MACHINERY,3,Customer 43213 comment
43214,Eve Customer 43214,43214 Main St,14,555-6863,65079.92,BUILDING,4,Customer 43214 comment
43215,Henry Customer 43215,43215 Main St,15,555-9439,35475.51,AUTOMOBILE,0,Customer 43215 comment
43216,Iris Customer 43216,43216 Main St,16,555-8615,-9314.64,BUILDING,1,Customer 43216 comment
43217,Frank Customer 43217,43217 Main St,17,555-6740,25135.49,AUTOMOBILE,2,Customer 43217 comment
43218,Henry Customer 43218,43218 Main St,18,555-1350,98911.5,AUTOMOBILE,3,Customer 43218 comment
43219,Henry Customer 43219,43219 Main St,19,555-8792,50151.56,HOUSEHOLD,4,Customer 43219 comment
43220,Jack Customer 43220,43220 Main St,20,555-3462,67964.19,AUTOMOBILE,0,Customer 43220 comment
43221,Diana Customer 43221,43221 Main St,21,555-4346,29950.3,FURNITURE,1,Customer 43221 comment
43222,Jack Customer 43222,43222 Main St,22,555-9137,77513.58,MACHINERY,2,Customer 43222 comment
43223,Alice Customer 43223,43223 Main St,23,555-1458,8315.99,BUILDING,3,Customer 43223 comment
43224,Eve Customer 43224,43224 Main St,24,555-6276,8026.93,MACHINERY,4,Customer 43224 comment
43225,Iris Customer 43225,43225 Main St,0,555-2461,84570.91,AUTOMOBILE,0,Customer 43225 comment
43226,Eve Customer 43226,43226 Main St,1,555-4390,80007.96,HOUSEHOLD,1,Customer 43226 comment
43227,Jack Customer 43227,43227 Main St,2,555-8854,69890.37,BUILDING,2,Customer 43227 comment
43228,Bob Customer 43228,43228 Main St,3,555-1577,88049.32,AUTOMOBILE,3,Customer 43228 comment
43229,Eve Customer 43229,43229 Main St,4,555-5202,41358.33,AUTOMOBILE,4,Customer 43229 comment
43230,Grace Customer 43230,43230 Main St,5,555-8819,35185.8,AUTOMOBILE,0,Customer 43230 comment
43231,Grace Customer 43231,43231 Main St,6,555-6602,69709.71,MACHINERY,1,Customer 43231 comment
43232,Henry Customer 43232,43232 Main St,7,555-5694,88125.7,BUILDING,2,Customer 43232 comment
43233,Grace Customer 43233,43233 Main St,8,555-2164,97348.15,MACHINERY,3,Customer 43233 comment
43234,Frank Customer 43234,43234 Main St,9,555-4261,94909.59,FURNITURE,4,Customer 43234 comment
43235,Grace Customer 43235,43235 Main St,10,555-3231,59952.66,HOUSEHOLD,0,Customer 43235 comment
43236,Henry Customer 43236,43236 Main St,11,555-2369,-6591.89,HOUSEHOLD,1,Customer 43236 comment
43237,Iris Customer 43237,43237 Main St,12,555-7306,67987.92,HOUSEHOLD,2,Customer 43237 comment
43238,Henry Customer 43238,43238 Main St,13,555-5804,7698.46,MACHINERY,3,Customer 43238 comment
43239,Alice Customer 43239,43239 Main St,14,555-2646,28094.03,MACHINERY,4,Customer 43239 comment
43240,Grace Customer 43240,43240 Main St,15,555-6612,34323.5,MACHINERY,0,Customer 43240 comment
43241,Bob Customer 43241,43241 Main St,16,555-1347,62680.79,AUTOMOBILE,1,Customer 43241 comment
43242,Charlie Customer 43242,43242 Main St,17,555-6570,69405.7,AUTOMOBILE,2,Customer 43242 comment
43243,Frank Customer 43243,43243 Main St,18,555-5522,44878.0,BUILDING,3,Customer 43243 comment
43244,Eve Customer 43244,43244 Main St,19,555-9892,-4210.89,BUILDING,4,Customer 43244 comment
43245,Grace Customer 43245,43245 Main St,20,555-8179,16767.43,FURNITURE,0,Customer 43245 comment
43246,Henry Customer 43246,43246 Main St,21,555-2709,-847.85,BUILDING,1,Customer 43246 comment
43247,Eve Customer 43247,43247 Main St,22,555-6038,84114.58,AUTOMOBILE,2,Customer 43247 comment
